amount,method,bank,device,failure_reason,previous_success_rate,previous_failures,customer_age_days,action,recovered
6810,upi,ICICI,web,insufficient_funds,0.9175663443388276,1,554,DELAYED_RETRY,1
14821,netbanking,NONE,web,bank_timeout,0.9249146038126133,1,875,NO_ACTION,1
19684,netbanking,NONE,android,insufficient_funds,0.7234340418599696,2,613,DELAYED_RETRY,0
6006,wallet,NONE,android,insufficient_funds,0.7917842656684326,0,575,DELAYED_RETRY,1
49921,upi,SBI,ios,network_error,0.5419917503364922,2,837,ALTERNATE_METHOD,1
36732,wallet,NONE,ios,network_error,0.26352526771442364,4,227,RETRY_NOW,0
9687,card,NONE,ios,network_error,0.7681942388986494,3,377,DELAYED_RETRY,0
26575,upi,HDFC,ios,network_error,0.8625994019497747,3,798,RETRY_NOW,0
20315,card,NONE,ios,bank_timeout,0.3918992902047558,3,546,DELAYED_RETRY,0
5533,netbanking,NONE,android,authentication_failed,0.6967428539827449,0,837,NO_ACTION,0
32702,netbanking,NONE,android,insufficient_funds,0.7914357881318186,1,66,DELAYED_RETRY,1
2058,card,NONE,android,insufficient_funds,0.3817436456188119,2,516,NO_ACTION,0
47346,netbanking,NONE,android,authentication_failed,0.8105242330071116,4,302,ALTERNATE_METHOD,0
24052,netbanking,NONE,android,authentication_failed,0.24727511206260264,1,115,NO_ACTION,0
2554,netbanking,NONE,web,network_error,0.5576444350451404,3,501,DELAYED_RETRY,1
38529,netbanking,NONE,ios,authentication_failed,0.5380387426495556,0,424,ALTERNATE_METHOD,0
34618,card,NONE,android,authentication_failed,0.9782210583136688,2,426,ALTERNATE_METHOD,0
10512,netbanking,NONE,ios,authentication_failed,0.6473478454634611,3,375,DELAYED_RETRY,0
4593,wallet,NONE,ios,bank_timeout,0.6325587813159284,0,286,RETRY_NOW,1
47292,card,NONE,web,bank_timeout,0.43779024616689377,2,334,ALTERNATE_METHOD,1
8359,wallet,NONE,ios,bank_timeout,0.4643264031006191,0,632,RETRY_NOW,1
35392,card,NONE,android,insufficient_funds,0.22773621338118666,2,779,NO_ACTION,0
30562,upi,HDFC,android,authentication_failed,0.590699703186351,4,201,NO_ACTION,0
9268,card,NONE,android,insufficient_funds,0.613957081404033,3,438,DELAYED_RETRY,0
42956,netbanking,NONE,ios,insufficient_funds,0.5547040115033501,4,819,DELAYED_RETRY,0
12566,wallet,NONE,web,authentication_failed,0.30535475077763086,3,406,ALTERNATE_METHOD,0
46671,card,NONE,ios,authentication_failed,0.7948751329412478,0,584,ALTERNATE_METHOD,1
28469,upi,HDFC,ios,network_error,0.9259041317702776,2,380,DELAYED_RETRY,1
42704,upi,ICICI,ios,authentication_failed,0.5579745130579663,3,824,ALTERNATE_METHOD,0
43156,card,NONE,android,network_error,0.86665365717841,3,892,RETRY_NOW,1
3928,upi,AXIS,ios,network_error,0.43479105856649736,0,777,NO_ACTION,1
33723,upi,ICICI,web,authentication_failed,0.6598236434115321,4,704,ALTERNATE_METHOD,0
17840,netbanking,NONE,ios,bank_timeout,0.5156608604781172,3,19,DELAYED_RETRY,0
42192,wallet,NONE,android,insufficient_funds,0.437382112883272,1,103,NO_ACTION,0
48380,netbanking,NONE,ios,authentication_failed,0.7740576997852755,0,687,NO_ACTION,0
38311,card,NONE,android,authentication_failed,0.7301316104474844,4,659,ALTERNATE_METHOD,0
29908,upi,AXIS,ios,authentication_failed,0.4838170334687874,1,959,ALTERNATE_METHOD,0
34710,netbanking,NONE,android,network_error,0.6017228879695895,2,118,RETRY_NOW,1
17254,wallet,NONE,ios,authentication_failed,0.7927850002196628,4,678,NO_ACTION,0
22885,upi,HDFC,ios,insufficient_funds,0.436032566123325,0,311,ALTERNATE_METHOD,1
9528,card,NONE,android,authentication_failed,0.4745338825381266,0,294,NO_ACTION,0
35526,upi,ICICI,android,bank_timeout,0.8893939959346364,3,364,ALTERNATE_METHOD,0
13567,wallet,NONE,web,bank_timeout,0.544788176410637,2,560,RETRY_NOW,1
1241,wallet,NONE,android,insufficient_funds,0.4996423096160971,3,933,ALTERNATE_METHOD,1
21412,upi,ICICI,web,bank_timeout,0.6137915053714655,1,988,RETRY_NOW,1
11838,card,NONE,web,bank_timeout,0.2810079316921272,4,392,DELAYED_RETRY,1
48713,upi,ICICI,android,bank_timeout,0.9776202051972729,2,579,NO_ACTION,1
42238,card,NONE,ios,authentication_failed,0.5103894079574955,1,563,RETRY_NOW,0
2269,upi,HDFC,ios,insufficient_funds,0.4511733739018823,3,786,NO_ACTION,0
20638,netbanking,NONE,ios,insufficient_funds,0.2247501157850736,3,69,RETRY_NOW,0
11013,upi,SBI,android,authentication_failed,0.8708393719222627,2,554,NO_ACTION,0
4957,upi,HDFC,ios,authentication_failed,0.41619815370462665,3,139,ALTERNATE_METHOD,0
34495,netbanking,NONE,android,authentication_failed,0.3204171933307309,1,139,RETRY_NOW,0
19654,wallet,NONE,ios,insufficient_funds,0.4606584940515599,1,787,RETRY_NOW,0
1407,upi,HDFC,android,insufficient_funds,0.9255542470678673,2,117,ALTERNATE_METHOD,1
3730,wallet,NONE,ios,bank_timeout,0.7966880309016096,3,517,ALTERNATE_METHOD,1
657,card,NONE,ios,bank_timeout,0.9592897144715524,1,304,RETRY_NOW,1
12969,netbanking,NONE,web,network_error,0.5931345420228454,2,417,ALTERNATE_METHOD,1
13091,upi,ICICI,ios,bank_timeout,0.8924617164996418,2,82,DELAYED_RETRY,1
28498,wallet,NONE,web,bank_timeout,0.5811867070226342,0,840,NO_ACTION,0
15172,wallet,NONE,web,authentication_failed,0.9067718103888487,2,837,DELAYED_RETRY,0
27010,netbanking,NONE,ios,insufficient_funds,0.9434059184057835,2,835,ALTERNATE_METHOD,1
12513,upi,AXIS,ios,bank_timeout,0.42300789793164245,0,734,RETRY_NOW,0
10603,card,NONE,android,insufficient_funds,0.43569551707695453,2,65,DELAYED_RETRY,0
20720,wallet,NONE,android,insufficient_funds,0.7268324125360439,0,676,ALTERNATE_METHOD,1
28282,upi,SBI,ios,network_error,0.5260344248259448,2,355,DELAYED_RETRY,0
44816,wallet,NONE,ios,bank_timeout,0.9640921658333612,2,358,RETRY_NOW,1
12549,card,NONE,ios,insufficient_funds,0.31615721030772825,1,13,ALTERNATE_METHOD,1
3051,netbanking,NONE,ios,insufficient_funds,0.5240821556220532,2,630,DELAYED_RETRY,0
2468,upi,HDFC,ios,bank_timeout,0.22693534257109818,2,53,DELAYED_RETRY,0
30850,upi,ICICI,web,insufficient_funds,0.5594797936317137,1,484,ALTERNATE_METHOD,1
259,card,NONE,ios,network_error,0.7711621060052718,3,53,NO_ACTION,0
18791,upi,ICICI,web,insufficient_funds,0.4171275043573715,1,850,NO_ACTION,0
7116,wallet,NONE,android,authentication_failed,0.2821986019619387,0,861,RETRY_NOW,1
27017,upi,ICICI,ios,insufficient_funds,0.2030559381268665,4,940,ALTERNATE_METHOD,0
40686,upi,HDFC,web,authentication_failed,0.6519874861402029,1,428,ALTERNATE_METHOD,0
25494,upi,ICICI,android,network_error,0.5018544431705543,3,691,RETRY_NOW,0
39229,upi,HDFC,web,bank_timeout,0.7630856733074649,1,175,RETRY_NOW,0
15472,upi,HDFC,web,bank_timeout,0.7408865851315289,0,606,RETRY_NOW,1
5942,wallet,NONE,android,network_error,0.2838464519980577,3,553,DELAYED_RETRY,1
40803,card,NONE,web,insufficient_funds,0.20230500133249169,0,13,DELAYED_RETRY,0
26754,card,NONE,android,bank_timeout,0.8958105413453687,0,100,ALTERNATE_METHOD,1
20460,wallet,NONE,web,insufficient_funds,0.7908779665058645,3,326,ALTERNATE_METHOD,0
47691,card,NONE,ios,bank_timeout,0.9121720021089395,3,235,DELAYED_RETRY,1
4313,card,NONE,ios,bank_timeout,0.4140741413823772,4,586,RETRY_NOW,0
18299,card,NONE,ios,bank_timeout,0.2994947192004082,1,675,DELAYED_RETRY,1
34932,wallet,NONE,ios,insufficient_funds,0.20793905690226852,2,409,NO_ACTION,0
26953,upi,AXIS,web,insufficient_funds,0.41380210383487626,0,104,RETRY_NOW,0
32345,upi,SBI,web,authentication_failed,0.845724429891906,1,421,RETRY_NOW,1
18008,upi,HDFC,web,network_error,0.37861070840415706,0,638,ALTERNATE_METHOD,1
21063,upi,ICICI,web,authentication_failed,0.2188759717164233,2,776,ALTERNATE_METHOD,0
13867,upi,SBI,web,insufficient_funds,0.9195641700368813,4,489,NO_ACTION,0
33970,wallet,NONE,web,insufficient_funds,0.2462755595577285,1,104,NO_ACTION,0
43715,wallet,NONE,ios,authentication_failed,0.9702146802025648,3,278,DELAYED_RETRY,1
7759,netbanking,NONE,ios,bank_timeout,0.6979309132527973,1,507,ALTERNATE_METHOD,1
13479,netbanking,NONE,web,insufficient_funds,0.7142551318401396,0,49,NO_ACTION,0
24089,wallet,NONE,android,authentication_failed,0.24850314085317457,1,794,RETRY_NOW,1
6039,upi,ICICI,ios,bank_timeout,0.9663472968454163,2,738,RETRY_NOW,1
39288,card,NONE,android,network_error,0.4197630520383136,1,590,DELAYED_RETRY,1
1857,netbanking,NONE,ios,network_error,0.5564333109935127,3,493,RETRY_NOW,0
28499,netbanking,NONE,android,network_error,0.8830279373637338,3,492,NO_ACTION,1
25951,wallet,NONE,web,network_error,0.6180317733856426,3,139,DELAYED_RETRY,0
38970,netbanking,NONE,ios,network_error,0.210423654205667,3,620,ALTERNATE_METHOD,0
28101,upi,ICICI,web,bank_timeout,0.9623174367982621,1,247,DELAYED_RETRY,0
10817,wallet,NONE,web,network_error,0.7124921468391099,0,187,NO_ACTION,0
41145,wallet,NONE,android,bank_timeout,0.20723077526343375,4,988,NO_ACTION,0
43278,upi,AXIS,ios,insufficient_funds,0.34231049923921875,2,790,DELAYED_RETRY,1
40486,wallet,NONE,android,bank_timeout,0.29480209887852127,0,438,DELAYED_RETRY,0
2276,wallet,NONE,android,bank_timeout,0.5852394722206835,2,980,RETRY_NOW,1
40646,upi,ICICI,web,network_error,0.48569692744040227,1,685,RETRY_NOW,1
1205,wallet,NONE,android,network_error,0.9217891227697905,1,877,NO_ACTION,1
12702,netbanking,NONE,android,bank_timeout,0.3829555275202918,0,401,RETRY_NOW,0
26636,upi,AXIS,android,insufficient_funds,0.5492913518150129,2,661,DELAYED_RETRY,0
43510,upi,AXIS,web,authentication_failed,0.9230060574201138,1,552,DELAYED_RETRY,0
43898,card,NONE,web,network_error,0.3637440872458272,4,904,RETRY_NOW,0
17098,card,NONE,ios,bank_timeout,0.4914833907425856,1,271,NO_ACTION,0
26066,wallet,NONE,web,insufficient_funds,0.2381130059492053,3,994,ALTERNATE_METHOD,0
19559,netbanking,NONE,ios,bank_timeout,0.5706349226182375,4,248,RETRY_NOW,0
37826,card,NONE,android,network_error,0.6256173431874015,4,761,RETRY_NOW,1
42733,wallet,NONE,web,authentication_failed,0.4433589757090247,4,212,RETRY_NOW,1
22418,wallet,NONE,ios,authentication_failed,0.730437753442738,0,965,ALTERNATE_METHOD,0
35617,upi,HDFC,web,authentication_failed,0.3452911742052821,2,47,NO_ACTION,0
27227,card,NONE,android,network_error,0.6725102671957102,0,272,RETRY_NOW,1
3373,wallet,NONE,web,network_error,0.8245053739404458,0,977,NO_ACTION,1
27228,upi,AXIS,web,bank_timeout,0.303953097814353,4,102,ALTERNATE_METHOD,0
2710,wallet,NONE,android,bank_timeout,0.5590509165972848,1,104,RETRY_NOW,1
23849,upi,ICICI,web,network_error,0.7831848493246532,0,593,RETRY_NOW,1
18604,upi,SBI,ios,insufficient_funds,0.9828203747113124,2,337,ALTERNATE_METHOD,0
274,upi,ICICI,android,bank_timeout,0.5044141678959156,3,544,DELAYED_RETRY,0
41428,netbanking,NONE,web,insufficient_funds,0.2995062649930595,1,801,NO_ACTION,0
14311,wallet,NONE,web,bank_timeout,0.8537025136124681,0,993,NO_ACTION,1
18724,upi,ICICI,ios,insufficient_funds,0.34340448952623204,2,659,DELAYED_RETRY,1
1581,upi,AXIS,web,insufficient_funds,0.7000233488681646,1,376,NO_ACTION,0
43626,card,NONE,web,authentication_failed,0.880544208483877,2,179,RETRY_NOW,0
7391,upi,HDFC,ios,bank_timeout,0.445421279617713,2,140,ALTERNATE_METHOD,1
10908,wallet,NONE,ios,bank_timeout,0.2546825602479669,2,33,RETRY_NOW,0
16502,card,NONE,android,authentication_failed,0.2452685249173725,3,289,ALTERNATE_METHOD,0
16050,netbanking,NONE,ios,authentication_failed,0.5346670912818241,4,760,NO_ACTION,0
15266,card,NONE,android,bank_timeout,0.20918452779950228,4,202,RETRY_NOW,0
30120,wallet,NONE,ios,bank_timeout,0.7903079878676851,1,468,DELAYED_RETRY,1
28330,netbanking,NONE,web,network_error,0.6134319513025266,2,208,ALTERNATE_METHOD,1
22793,card,NONE,ios,authentication_failed,0.6762877290068833,2,669,NO_ACTION,1
2700,card,NONE,web,insufficient_funds,0.2736762025863219,1,414,ALTERNATE_METHOD,0
34610,netbanking,NONE,ios,bank_timeout,0.7653038959029677,0,443,RETRY_NOW,1
29184,wallet,NONE,android,authentication_failed,0.28472464352300614,1,821,NO_ACTION,0
48094,wallet,NONE,ios,insufficient_funds,0.7609116755339789,0,284,ALTERNATE_METHOD,1
13418,upi,HDFC,web,bank_timeout,0.3763869547786433,0,237,ALTERNATE_METHOD,0
31081,wallet,NONE,ios,bank_timeout,0.5984323144454953,2,54,DELAYED_RETRY,0
29138,netbanking,NONE,android,authentication_failed,0.7787582542800009,1,915,ALTERNATE_METHOD,0
35292,upi,SBI,ios,insufficient_funds,0.363219732590863,0,757,NO_ACTION,0
37987,netbanking,NONE,android,bank_timeout,0.21265055698636967,2,944,NO_ACTION,0
27686,card,NONE,ios,bank_timeout,0.7382973348784638,1,606,NO_ACTION,0
26249,netbanking,NONE,web,insufficient_funds,0.946168406506209,4,504,RETRY_NOW,0
31652,netbanking,NONE,web,network_error,0.4331965927389783,1,721,NO_ACTION,0
8124,netbanking,NONE,android,insufficient_funds,0.49475913593326315,4,649,RETRY_NOW,0
35685,upi,SBI,web,authentication_failed,0.7643686642267891,1,680,DELAYED_RETRY,0
5768,netbanking,NONE,ios,network_error,0.6000640946172662,2,698,RETRY_NOW,1
29027,netbanking,NONE,android,authentication_failed,0.5928765835065322,3,988,RETRY_NOW,0
13361,card,NONE,ios,bank_timeout,0.40818927838818353,4,925,RETRY_NOW,1
18552,card,NONE,web,authentication_failed,0.8513005484729295,3,595,RETRY_NOW,1
33063,wallet,NONE,web,insufficient_funds,0.6427041502925981,0,277,ALTERNATE_METHOD,1
4027,upi,HDFC,web,network_error,0.9310307550986074,4,548,ALTERNATE_METHOD,1
19338,wallet,NONE,android,bank_timeout,0.28205437006687184,0,6,ALTERNATE_METHOD,1
761,upi,SBI,android,network_error,0.9075012376183771,3,471,DELAYED_RETRY,1
27618,card,NONE,android,bank_timeout,0.5673513869860495,4,672,ALTERNATE_METHOD,1
5620,netbanking,NONE,android,network_error,0.6255112632060114,3,18,RETRY_NOW,0
41780,card,NONE,web,insufficient_funds,0.9126844279865174,1,650,ALTERNATE_METHOD,0
29445,upi,SBI,web,network_error,0.3335448566540012,2,118,RETRY_NOW,0
43470,upi,HDFC,web,bank_timeout,0.5431554667441154,2,195,ALTERNATE_METHOD,0
8740,upi,SBI,ios,authentication_failed,0.637348204079431,0,930,RETRY_NOW,0
10899,upi,HDFC,android,bank_timeout,0.5512764522006628,1,17,RETRY_NOW,1
15910,netbanking,NONE,ios,bank_timeout,0.9611536229805449,0,753,ALTERNATE_METHOD,1
32230,netbanking,NONE,android,bank_timeout,0.3775203686274983,1,380,NO_ACTION,0
42156,wallet,NONE,android,bank_timeout,0.8571106903205554,0,499,RETRY_NOW,1
29994,card,NONE,android,authentication_failed,0.8564790061412693,0,429,DELAYED_RETRY,1
44049,card,NONE,android,insufficient_funds,0.21240666450127377,1,736,RETRY_NOW,0
27474,upi,AXIS,web,insufficient_funds,0.6364681461353183,0,685,DELAYED_RETRY,0
24665,netbanking,NONE,android,authentication_failed,0.23427004409529062,2,851,RETRY_NOW,0
45195,netbanking,NONE,web,network_error,0.4995843199744136,3,884,RETRY_NOW,0
8126,card,NONE,web,network_error,0.7293474307198853,0,905,RETRY_NOW,0
44635,netbanking,NONE,android,insufficient_funds,0.8132120396260678,1,314,ALTERNATE_METHOD,0
35722,wallet,NONE,ios,insufficient_funds,0.312259614554812,4,211,ALTERNATE_METHOD,0
21162,wallet,NONE,android,authentication_failed,0.9123276137754628,4,442,NO_ACTION,0
11238,upi,AXIS,ios,insufficient_funds,0.8820679639506743,4,470,ALTERNATE_METHOD,1
36384,upi,ICICI,ios,insufficient_funds,0.36180334441962797,2,825,RETRY_NOW,0
1729,card,NONE,ios,insufficient_funds,0.7966027032609009,0,730,ALTERNATE_METHOD,1
33725,netbanking,NONE,ios,network_error,0.8369931604330949,0,239,ALTERNATE_METHOD,1
22688,upi,SBI,android,insufficient_funds,0.3527412680573148,1,622,RETRY_NOW,0
8057,card,NONE,web,bank_timeout,0.8519517828324314,3,480,ALTERNATE_METHOD,1
26039,card,NONE,android,insufficient_funds,0.49467777103548105,3,392,RETRY_NOW,0
1193,upi,HDFC,web,authentication_failed,0.6458697356584064,1,688,DELAYED_RETRY,0
46878,wallet,NONE,web,bank_timeout,0.5491356789836744,4,230,RETRY_NOW,0
21472,wallet,NONE,ios,insufficient_funds,0.8613216459685125,3,299,NO_ACTION,0
15008,card,NONE,web,bank_timeout,0.5726606025784997,4,781,RETRY_NOW,1
4694,card,NONE,web,network_error,0.45022239136828324,4,803,RETRY_NOW,1
33787,card,NONE,android,insufficient_funds,0.44716479205452214,2,442,ALTERNATE_METHOD,0
32696,upi,SBI,web,bank_timeout,0.2554626643102118,4,383,ALTERNATE_METHOD,0
33440,netbanking,NONE,android,insufficient_funds,0.6555875873378031,2,622,DELAYED_RETRY,0
3362,netbanking,NONE,android,authentication_failed,0.5544474898643369,1,900,NO_ACTION,0
24329,upi,SBI,web,insufficient_funds,0.563811474042129,1,155,ALTERNATE_METHOD,0
47674,netbanking,NONE,android,insufficient_funds,0.6002875569724485,0,571,ALTERNATE_METHOD,0
18989,card,NONE,web,bank_timeout,0.7087522614613688,3,193,RETRY_NOW,0
10041,card,NONE,web,bank_timeout,0.8698936638161205,1,404,ALTERNATE_METHOD,1
7326,netbanking,NONE,web,insufficient_funds,0.5638979542422946,3,222,NO_ACTION,0
5313,upi,HDFC,ios,bank_timeout,0.8670335607350619,1,804,RETRY_NOW,1
22539,netbanking,NONE,ios,insufficient_funds,0.2253950122983909,1,926,NO_ACTION,0
39450,wallet,NONE,ios,network_error,0.6774211359693517,4,955,NO_ACTION,0
40250,wallet,NONE,web,bank_timeout,0.9977903199228821,3,805,NO_ACTION,0
39642,upi,AXIS,web,authentication_failed,0.8207292262458448,3,380,RETRY_NOW,0
13332,upi,AXIS,ios,network_error,0.44484117081823044,2,98,RETRY_NOW,1
46981,netbanking,NONE,ios,network_error,0.9539067632018214,3,783,RETRY_NOW,0
26716,wallet,NONE,web,insufficient_funds,0.3658183832541341,4,862,RETRY_NOW,0
44671,upi,AXIS,android,bank_timeout,0.25005187377556126,4,794,NO_ACTION,0
38947,card,NONE,web,insufficient_funds,0.32394024891475415,1,31,DELAYED_RETRY,0
10435,card,NONE,android,insufficient_funds,0.664559267643428,2,940,RETRY_NOW,0
19620,netbanking,NONE,web,authentication_failed,0.516566370859034,1,181,DELAYED_RETRY,0
5308,wallet,NONE,ios,authentication_failed,0.9934183047833995,0,399,RETRY_NOW,1
21258,upi,HDFC,android,insufficient_funds,0.49717381009950146,2,981,DELAYED_RETRY,0
546,wallet,NONE,ios,authentication_failed,0.7264660677993524,0,227,ALTERNATE_METHOD,1
44839,netbanking,NONE,android,insufficient_funds,0.30080162229119545,4,877,NO_ACTION,0
37942,upi,HDFC,ios,network_error,0.715796198861455,3,551,NO_ACTION,0
14921,netbanking,NONE,ios,insufficient_funds,0.34821628430665896,2,412,DELAYED_RETRY,0
33587,card,NONE,android,network_error,0.9759412202761528,0,6,DELAYED_RETRY,1
20966,wallet,NONE,web,insufficient_funds,0.6454279287425504,4,255,DELAYED_RETRY,0
27010,card,NONE,android,network_error,0.6175624027828511,3,525,ALTERNATE_METHOD,0
8212,wallet,NONE,android,bank_timeout,0.32163885393959346,0,897,DELAYED_RETRY,1
3229,wallet,NONE,ios,authentication_failed,0.2320472952405556,2,474,ALTERNATE_METHOD,0
48456,upi,AXIS,android,bank_timeout,0.3235937632039407,1,758,DELAYED_RETRY,0
970,upi,AXIS,ios,bank_timeout,0.7664974679205003,1,781,ALTERNATE_METHOD,1
13978,upi,AXIS,web,insufficient_funds,0.7360260302460535,3,714,ALTERNATE_METHOD,1
43491,wallet,NONE,ios,bank_timeout,0.8823855962644733,0,694,NO_ACTION,0
47022,card,NONE,android,insufficient_funds,0.23969149867106998,0,237,RETRY_NOW,0
18174,card,NONE,android,authentication_failed,0.841156620978363,2,139,ALTERNATE_METHOD,0
43523,card,NONE,android,bank_timeout,0.6526252438727971,1,614,RETRY_NOW,0
5017,wallet,NONE,android,bank_timeout,0.38754048000921176,2,856,RETRY_NOW,0
25762,wallet,NONE,web,authentication_failed,0.4123971259432579,0,6,ALTERNATE_METHOD,1
45093,card,NONE,web,bank_timeout,0.9078840941568036,3,726,RETRY_NOW,1
30064,wallet,NONE,ios,insufficient_funds,0.6344171446934113,3,247,DELAYED_RETRY,0
31071,netbanking,NONE,ios,insufficient_funds,0.4505305614638217,3,897,RETRY_NOW,0
10948,netbanking,NONE,ios,insufficient_funds,0.3587928596842793,2,137,RETRY_NOW,0
3458,wallet,NONE,web,network_error,0.5590230431956918,1,579,RETRY_NOW,1
11341,upi,SBI,ios,authentication_failed,0.9234878199950858,4,195,ALTERNATE_METHOD,1
49522,netbanking,NONE,android,bank_timeout,0.39956656343458585,1,983,NO_ACTION,0
46650,wallet,NONE,web,insufficient_funds,0.7528446501914094,0,246,RETRY_NOW,1
24029,upi,HDFC,android,insufficient_funds,0.2959128747781697,4,481,RETRY_NOW,0
41053,card,NONE,ios,insufficient_funds,0.7871065046420331,0,789,ALTERNATE_METHOD,1
35540,netbanking,NONE,web,authentication_failed,0.7269290839518137,1,661,NO_ACTION,0
9978,wallet,NONE,web,insufficient_funds,0.5196150276695479,0,180,RETRY_NOW,0
4768,wallet,NONE,android,network_error,0.6614859049061602,4,56,RETRY_NOW,0
11560,upi,ICICI,ios,bank_timeout,0.759764164879581,2,30,NO_ACTION,1
4106,card,NONE,android,authentication_failed,0.7985286611101485,4,893,NO_ACTION,0
41674,netbanking,NONE,ios,bank_timeout,0.3920565923900532,1,247,RETRY_NOW,1
21131,upi,ICICI,android,bank_timeout,0.31030821548480836,1,694,NO_ACTION,0
36985,card,NONE,web,bank_timeout,0.8351435086879719,0,529,ALTERNATE_METHOD,1
49417,upi,AXIS,ios,bank_timeout,0.8727269683223258,4,655,NO_ACTION,0
10068,netbanking,NONE,android,insufficient_funds,0.9460439027354497,4,982,RETRY_NOW,0
